Record_id,Attribute_name,y_pred,y_act,Reason,total_vals,num_nans,%_nans,mean_word_count,std_dev_word_count,has_delimeters,sample_1,sample_2,sample_3,sample_4,sample_5,pd_infer_type
191,Location,string mixed categorical boolean unicode,string mixed-integer mixed-integer-float,b,806179,0,0.0,2.019947182945723,0.1536649163023746,False,"Bangkok, THAILAND","Bridgeport, CT","Manhattan, NY","Manhattan, NY","Manhattan, NY",string
191,Time,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,806179,0,0.0,1.0,0.0,True,8:30PM,3:00PM,8:00PM,None,8:30PM,mixed
191,workTitle,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,b,806179,68448,0.08490422102287458,3.9922783897868834,2.7924173211993404,True,PEER GYNT,NANVAL!,"AMERICAN DANCES, FIVE",NANVAL!,"CONCERTO, VIOLIN, D MINOR (HUNGARIAN)",string
194,DateTime,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,9971582,0,0.0,2.0,0.0,False,2016-01-04 06:00:00,2016-05-25 17:00:00,2016-08-14 09:00:00,2016-12-29 18:00:00,2016-11-01 14:00:00,datetime
195,DateTime,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,3313625,0,0.0,2.0,0.0,False,2017-03-10 17:00:00,2017-04-06 10:00:00,2017-03-21 20:00:00,2017-02-16 09:00:00,2017-01-17 11:00:00,datetime
196,Description,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,46,0,0.0,36.869565217391305,11.700257699971685,False,"2800 Mission Street, San Francisco CA 94110<br />""The Mission"" refers to the San Francisco de Asis Mission, also known as Mission Dolores, which was founded 1776. Today the neighborhood is host to an eclectic mix of restaurants, markets, performance spaces, shops, and nightspots.","298 Market Street, San Francisco CA 94111<br />Located in San Francisco's Financial District at the foot of Market Street, Embarcadero Station is close to the Ferry Building, Embarcadero Center, Transbay Terminal and the California Street cable car.","6400 Cutting Blvd., El Cerrito CA 94530<br />Sometimes called simply ""del Norte,"" as the name suggests this station serves the northern part of the City of El Cerrito.","1365 Treat Blvd., Walnut Creek CA 94597<br />BART, buses, Highway 680 and the Iron Horse pedestrian and bicycle trail all converge to make this one of BART's most easily accessed stations.","10 Union Square, Union City CA 94587<br />Incorporated in 1959, Union City combined the communities of Alvarado, Decoto, and New Haven. Alvarado was the original county seat of Alameda County, and the site of the first county courthouse is a California Historical Landmark.",string
196,Location,string mixed categorical boolean unicode,string mixed categorical boolean unicode,j,46,0,0.0,1.0,0.0,False,"-122.316794,37.925086,0","-122.283440,37.873967,0","-122.183791,37.878361,0","-122.126514,37.696924,0","-122.124630,37.893176,0",string
196,Name,string mixed categorical boolean unicode,string mixed categorical boolean unicode,y,46,0,0.0,3.0434782608695654,0.9545434087000064,False,West Oakland (WOAK),Concord (CONC),Castro Valley (CAST),West Dublin/Pleasanton (WDUB),Pittsburg/Bay Point (PITT),string
198,case_received_date,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,135271,0.3613374220674107,1.0,0.0,False,NANVAL!,NANVAL!,2016-01-11,2014-07-14,NANVAL!,mixed
198,decision_date,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,0,0.0,1.0,0.0,False,2014-02-19,2016-02-12,2013-04-11,2016-10-06,2014-11-13,datetime
198,employer_address_1,string,string mixed categorical boolean unicode,k,374362,42,0.00011219087407375747,3.679646972716248,0.9796420977425354,True,600 GRANT ST.,1601 TRAPELO ROAD,222 WEST LAS COLINAS BLVD.,1600 RESEARCH BLVD.,40 WALL ST.,string
198,employer_address_2,string,string mixed-integer mixed-integer-float,b,374362,149193,0.3985260256115738,1.4842051276571877,0.9147312037760456,True,NANVAL!,"343 MANSFIELD ROAD, UNIT 1177",9TH FLOOR,NANVAL!,None,string
198,foreign_worker_info_education_other,string,string,n,374362,370422,0.9894754275273666,1.0350676617819117,0.4831302112382601,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,fw_info_education_other,string,string,n,374362,224347,0.5992782387101255,1.0582163787991303,0.6311838760698156,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,None,string
198,job_info_alt_combo_ed_other,string,string,n,374362,365148,0.9753874591972476,1.1608202755621564,1.1836696616173032,True,NANVAL!,*SEE BOX H.14,NANVAL!,NANVAL!,NANVAL!,string
198,job_info_alt_field_name,string,string mixed-integer mixed-integer-float,b,374362,280934,0.7504340718342142,2.293630229563898,2.6493950505995385,True,NANVAL!,NANVAL!,"Comp.Sci., Engineering, Math., Info.Systems, Physics or a related field",NANVAL!,NANVAL!,string
198,job_info_education_other,string,string,n,374362,366593,0.9792473595076424,1.0580587773331696,0.5993201755231294,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,job_info_training_field,string,string,n,374362,369883,0.98803564464342,1.0389729726841934,0.4451090839368717,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,orig_file_date,string,string,n,374362,374081,0.9992493896282209,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,pw_determ_date,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,135587,0.36218152483425137,1.0,0.0,False,NANVAL!,2015-06-23,2015-01-21,2014-10-03,NANVAL!,mixed
198,pw_expire_date,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,135668,0.3623978929485365,1.0,0.0,False,2016-06-30,NANVAL!,NANVAL!,2016-07-13,NANVAL!,mixed
198,recr_info_first_ad_start,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,141429,0.3777867411756535,1.0,0.0,False,NANVAL!,2014-04-13,NANVAL!,NANVAL!,2014-10-05,mixed
198,recr_info_job_fair_from,string,string,n,374362,372564,0.9951971621051282,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_job_fair_to,string,string,n,374362,372569,0.9952105181615656,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_on_campus_recr_from,string,string,n,374362,372490,0.9949994924698554,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_on_campus_recr_to,string,string,n,374362,372497,0.9950181909488676,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_pro_org_advert_from,string,string,n,374362,360286,0.9624000299175663,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_pro_org_advert_to,string,string,n,374362,360292,0.9624160571852912,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_prof_org_advert_from,string,string,n,374362,346269,0.9249576613010936,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_prof_org_advert_to,string,string,n,374362,346276,0.9249763597801058,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,2015-06-01,mixed
198,recr_info_radio_tv_ad_from,string,string,n,374362,354009,0.9456328366661146,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,recr_info_radio_tv_ad_to,string,string,n,374362,354008,0.9456301654548273,1.0,0.0,False,NANVAL!,NANVAL!,2014-11-17,NANVAL!,NANVAL!,mixed
198,recr_info_second_ad_start,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,141466,0.3778855759932899,1.0,0.0,False,NANVAL!,2014-07-06,2013-12-22,NANVAL!,2015-05-03,mixed
198,recr_info_swa_job_order_end,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,141465,0.3778829047820024,1.0,0.0,False,NANVAL!,2015-07-24,2014-11-03,2014-08-04,2015-11-16,mixed
198,recr_info_swa_job_order_start,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,141443,0.3778241381336781,1.0,0.0,False,2015-09-09,NANVAL!,2014-05-14,NANVAL!,2016-02-10,mixed
198,ri_campus_placement_from,string,string,n,374362,344359,0.9198556477420252,1.0,0.0,False,2014-08-20,NANVAL!,NANVAL!,NANVAL!,NANVAL!,mixed
198,ri_campus_placement_to,string,string,n,374362,344369,0.9198823598549001,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,ri_coll_teach_pro_jnl,string,string,n,374362,221788,0.5924426090254887,1.0698147782093268,0.5926289279207849,True,None,None,NANVAL!,NANVAL!,NANVAL!,string
198,ri_coll_teach_select_date,string,string,n,374362,368632,0.9846939593227944,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,ri_employee_referral_prog_from,string,string,n,374362,305641,0.8164316891137455,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,ri_employee_referral_prog_to,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,305640,0.816429017902458,1.0,0.0,False,2015-04-23,NANVAL!,NANVAL!,NANVAL!,NANVAL!,mixed
198,ri_employer_web_post_from,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,237726,0.6350163745251922,1.0,0.0,False,2015-09-15,2015-04-30,NANVAL!,2016-07-15,NANVAL!,mixed
198,ri_employer_web_post_to,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,237748,0.6350751411735165,1.0,0.0,False,2016-04-04,NANVAL!,2014-05-09,2016-06-16,NANVAL!,mixed
198,ri_job_search_website_from,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,177571,0.4743296595274093,1.0,0.0,False,2014-10-03,NANVAL!,NANVAL!,NANVAL!,NANVAL!,mixed
198,ri_job_search_website_to,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,177581,0.474356371640284,1.0,0.0,False,NANVAL!,2016-02-26,2016-03-17,NANVAL!,NANVAL!,mixed
198,ri_local_ethnic_paper_from,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,253481,0.6771013083592886,1.0,0.0,False,2014-01-08,NANVAL!,2016-04-13,NANVAL!,NANVAL!,mixed
198,ri_local_ethnic_paper_to,string,date datetime datetime64 time timedelta timedelta64 period,c,374362,253481,0.6771013083592886,1.0,0.0,False,NANVAL!,NANVAL!,2013-10-02,NANVAL!,NANVAL!,mixed
198,ri_pvt_employment_firm_from,string,string,n,374362,357920,0.9560799440114114,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
198,ri_pvt_employment_firm_to,string,string,n,374362,357922,0.9560852864339864,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
201,url,string,string,h,208,0,0.0,1.0,0.0,False,http://en.wikipedia.org/wiki/Walter_Wolf_Racing,http://en.wikipedia.org/wiki/Spirit_(racing_team),http://en.wikipedia.org/wiki/Matra,http://en.wikipedia.org/wiki/Virgin_Racing,http://en.wikipedia.org/wiki/Gordini,string
203,dob,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,842,1,0.0011876484560570072,1.0,0.0,False,09/05/1947,14/11/1954,25/01/1930,30/11/1935,03/11/1948,datetime
203,url,string,string,h,842,1,0.0011876484560570072,1.0,0.0,False,http://en.wikipedia.org/wiki/David_Purley,http://en.wikipedia.org/wiki/Roberto_Bonomi,http://en.wikipedia.org/wiki/Jody_Scheckter,http://en.wikipedia.org/wiki/Elmer_George,http://en.wikipedia.org/wiki/Guy_Edwards,string
205,time,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,426633,0,0.0,1.0,0.0,True,1:44.771,1:38.662,1:17.337,1:39.446,1:27.759,datetime
206,time,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,6251,0,0.0,1.0,0.0,False,15:17:13,20:06:43,14:35:17,17:39:24,18:01:32,datetime
206,duration,floating mixed-integer mixed-integer-float decimal complex,floating mixed-integer mixed-integer-float decimal complex,a,6251,0,0.0,1.0,0.0,True,30.178,21.806,23.845,32.766,25.550,floating
207,q1,string,date datetime datetime64 time timedelta timedelta64 period,e,7516,119,0.015832889835018626,1.0,0.0,True,1:34.865,1:42.842,1:09.405,1:14.106,1:37.619,datetime
207,q2,string,date datetime datetime64 time timedelta timedelta64 period,e,7516,3864,0.5141032464076637,1.0,0.0,True,NANVAL!,1:15.555,NANVAL!,1:22.435,1:27.879,mixed
207,q3,string,date datetime datetime64 time timedelta timedelta64 period,e,7516,5338,0.7102182011708356,1.0,0.0,True,NANVAL!,NANVAL!,NANVAL!,1:12.415,1:46.250,mixed
208,date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,997,0,0.0,1.0,0.0,False,2010-10-24,1982-06-13,1971-07-04,2008-11-02,1985-06-16,datetime
208,time,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,997,731,0.7331995987963892,1.0,0.0,False,NANVAL!,12:00:00,NANVAL!,NANVAL!,NANVAL!,mixed
208,url,string,string,h,997,0,0.0,1.0,0.0,False,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,string
209,time,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,23777,17773,0.7474870673339782,1.0000841149009547,0.009171031874229938,False,NANVAL!,NANVAL!,NANVAL!,45.936,NANVAL!,mixed
209,fastestLapTime,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,e,23777,18394,0.7736047440804138,1.0,0.0,False,01:16.0,NANVAL!,NANVAL!,NANVAL!,01:38.9,mixed
210,url,string,string,h,69,0,0.0,1.0,0.0,False,http://en.wikipedia.org/wiki/1951_Formula_One_season,http://en.wikipedia.org/wiki/2011_Formula_One_season,http://en.wikipedia.org/wiki/1971_Formula_One_season,http://en.wikipedia.org/wiki/1992_Formula_One_season,http://en.wikipedia.org/wiki/1977_Formula_One_season,string
212,r.valid_until,string,string mixed-integer mixed-integer-float,g,364456,0,0.0,6.001338981934719,0.051731721378828886,False,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,string
212,r.start_date,string,date datetime datetime64 time timedelta timedelta64 period,d,364456,213639,0.5861859867857848,1.0,0.0,False,NANVAL!,NANVAL!,1994-Nov-29,1998-Feb-09,NANVAL!,mixed
212,r.end_date,string,date datetime datetime64 time timedelta timedelta64 period,d,364456,256414,0.7035526922317097,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,2012-Sep-30,mixed
213,n.valid_until,string,string mixed-integer mixed-integer-float,g,59228,0,0.0,6.000945498750593,0.04347532096827468,False,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,string
213,n.address,string mixed categorical boolean unicode,string mixed categorical boolean unicode,k,59228,1,1.6883906260552443e-05,3.909789288849869,2.509477558141544,True,"Flat D, 20/F",14 Quince Tree Way,Emsworth,326 Sargent Road,42 Sharet Street,string
213,n.name,string mixed categorical boolean unicode,string mixed-integer mixed-integer-float,b,59228,1,1.6883906260552443e-05,11.249003849530627,3.8512598622126633,True,Mulberry Lodge; Cookham Dean; Maidenhead; Berks SL6 9AD; United Kingdom,"10A, Tregunter Path; 46A Tavistock II; Mid-Levels; Hong Kong; People's Republic of China",The Old Gardens; Kersey IP7 6ED; Suffolk; United Kingdom,19C Village Tower; 7 Village Road; Happy Valley; Hong Kong,1 Maison Des Pres; Le Rue Des Pres; St Saviour; Jersey JE2 7QL,string
214,n.valid_until,string,string mixed-integer mixed-integer-float,g,24957,0,0.0,6.0016828945786775,0.05799100812356781,False,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,string
214,n.address,string mixed categorical boolean unicode,string,n,24957,24953,0.9998397243258405,1.000320551348319,0.029688608163917694,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
214,n.name,string mixed categorical boolean unicode,string mixed categorical boolean unicode,m,24957,0,0.0,3.8430500460792567,1.3951620055380725,True,"Atlas Senior Loan Fund V, Ltd.","New Stream Secured Capital Fund Z2 (Cayman), Ltd.",Beach Global Fund Limited,Mopani Trading Ltd.,"Tobi Worldwide, Ltd.",string
214,n.closed_date,string,date datetime datetime64 time timedelta timedelta64 period,d,24957,12085,0.4842328805545538,1.0,0.0,False,NANVAL!,1998-Apr-08,NANVAL!,1998-Mar-02,1997-Jul-27,mixed
214,n.incorporation_date,string,date datetime datetime64 time timedelta timedelta64 period,d,24957,1317,0.0527707657170333,1.0011219297191172,0.047356105329082174,False,2010-Jul-29,2001-Oct-12,1986-Nov-28,2004-Jun-23,1985-Apr-26,datetime
215,n.valid_until,string,string mixed-integer mixed-integer-float,g,186,0,0.0,6.010752688172044,0.1462523710616714,False,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,string
216,n.valid_until,string,string mixed-integer mixed-integer-float,g,77012,0,0.0,6.002519087934347,0.0709353935963903,False,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,string
216,n.name,string mixed categorical boolean unicode,string mixed categorical boolean unicode,k,77012,0,0.0,3.9307900067521935,1.5385298508335992,True,Moreno - Modesto A.,Flightlease Holdings (Guernsey) Limited,Overdyke Jr - Jere C,Raymond - Larry,Mourad - Nabil,string
216,n.note,string mixed-integer mixed-integer-float,string,n,77012,73453,0.9537864228951332,1.9872357554666804,4.535020519740873,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
217,n.name,string mixed categorical boolean unicode,string mixed categorical boolean unicode,m,2031,0,0.0,3.8995568685376663,2.7543001249549373,False,GROUP-Maoming,M. Square Group,Appleby Trust (Isle of Man) Limited as Trustee of The Cutts Settlement,Olive Stone Group,Ladbrokes Plc,string
218,INTERSECTION,string mixed categorical boolean unicode,string mixed categorical boolean unicode,k,310579,0,0.0,3.1611699438790133,0.4988644654551961,False,DAMEN AND DIVERSEY,JEFFERY AND 95TH,55TH and PULASKI,75TH AND STATE,HALSTED AND 103RD,string
218,ADDRESS,string mixed categorical boolean unicode,string mixed categorical boolean unicode,k,310579,0,0.0,3.975304189916253,0.4166535987097546,False,800 W ROOSEVELT ROAD,4400 W OGDEN AVENUE,2600 S KEDZIE AVENUE,6700 S STONY ISLAND A,2800 N KIMBALL AVENUE,string
218,VIOLATION DATE,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,310579,0,0.0,1.0,0.0,False,04/18/2015,02/08/2015,11/02/2016,09/16/2016,03/01/2016,datetime
222,DESCRIPTION,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,6285,0,0.0,14.755449482895784,14.302667195977394,False,Data source : United Nations World Population Prospects,Excludes South Sudan,Data sources : Institute of Statistics and Economic Studies,Comisión Nacional de Telecomunicaciones (CONATEL).,"Data sources : United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",string
223,Special Notes,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,263,113,0.4296577946768061,15.03041825095057,23.25554487655954,False,NANVAL!,NANVAL!,Early-dividend countries are mostly lower-middle-income countries further along the fertility transition. Fertility rates have fallen below four births per woman and the working-age share of the population is likely rising considerably.,NANVAL!,Fiscal year end: June 30; reporting period for national accounts data: CY.,string
223,National accounts base year,string,string,n,263,58,0.22053231939163487,2.159695817490494,2.514817514613655,False,Original chained constant price data are rescaled.,2013,2009,NANVAL!,2005,mixed
223,Alternative conversion factor,string,string,n,263,216,0.8212927756653993,1.0228136882129275,0.14930915525529928,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,1993,mixed
223,Latest household survey,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,263,111,0.4220532319391635,3.3536121673003803,2.1836882920440206,False,NANVAL!,"Multiple Indicator Cluster Survey, 2011",Multiple Indicator Cluster Survey 2014/15,"National Sample Survey on Population Changes, 2014","Multiple Indicator Cluster Survey, 2013/14",string
224,Indicator Name,string mixed categorical boolean unicode,string mixed categorical boolean unicode,m,401016,0,0.0,8.222514812376563,2.973969800596988,False,"Trained teachers in upper secondary education, female (% of female teachers)","Child employment in services, male (% of male economically active children ages 7-14)",Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),"Manufacturing, value added (annual % growth)",Renewable internal freshwater resources per capita (cubic meters),string
225,DESCRIPTION,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,463231,0,0.0,9.17682322642483,9.509820266621636,True,Include aid not allocated by country or region.,Including Nagorno-Karabakh.,Labour force survey. Remarks: Including those not classified. Data reference period: Annual or annual average.,Plausible bound is 7.9 - 30.3,National Estimation,string
226,DESCRIPTION,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,373,0,0.0,10.603217158176943,4.873541890803998,False,The sample was drawn from the manufacturing sector only.,Data are weighted averages of 2007 and 2008 survey results.,The sample was drawn from the manufacturing sector only.,"Interpolated using data for 1997 and 2002, if the data source is United Nations World Population Prospects.","Interpolated using data for 2002 and 2007, if the data source is United Nations World Population Prospects.",string
227,Topic,string mixed categorical boolean unicode,string mixed categorical boolean unicode,m,1518,0,0.0,5.8267457180500655,3.2946471262229027,False,Social Protection & Labor: Performance,Environment: Agricultural production,Health: Population: Dynamics,Health: Health systems,Environment: Land use,string
227,Short definition,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,1518,1200,0.7905138339920948,13.91501976284585,30.370874395724503,False,Simple mean most favored nation tariff rate is the unweighted average of most favored nation rates for all products subject to tariffs calculated for all traded goods.,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
227,Long definition,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,1518,0,0.0,61.18050065876153,55.96716136036814,False,"Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Public credit registry coverage reports the number of individuals and firms listed in a public credit registry with current information on repayment history, unpaid debts, or credit outstanding. The number is expressed as a percentage of the adult population.","Net official development assistance (ODA) consists of disbursements of loans made on concessional terms (net of repayments of principal) and grants by official agencies of the members of the Development Assistance Committee (DAC), by multilateral institutions, and by non-DAC countries to promote economic development and welfare in countries and territories in the DAC list of ODA recipients. It includes loans with a grant element of at least 25 percent (calculated at a rate of discount of 10 percent).","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","Fixed telephone subscriptions refers to the sum of active number of analogue fixed telephone lines, voice-over-IP (VoIP) subscriptions, fixed wireless local loop (WLL) subscriptions, ISDN voice-channel equivalents and fixed public payphones.",string
227,Limitations and exceptions,string,string mixed-integer mixed-integer-float,g,1518,746,0.4914361001317523,70.4137022397892,95.74465173900214,False,"The criteria for people considered to be seeking work, and the treatment of people temporarily laid off or seeking work for the first time, vary across countries. In many cases it is especially difficult to measure employment and unemployment in agriculture. The timing of a survey can maximize the effects of seasonal unemployment in agriculture. And informal sector employment is difficult to quantify where informal activities are not tracked.

There may be also persons not currently in the labour market who want to work but do not actively ""seek"" work because they view job opportunities as limited, or because they have restricted labour mobility, or face discrimination, or structural, social or cultural barriers. The exclusion of people who want to work but are not seeking work (often called the ""hidden unemployed"" or ""discouraged workers"") is a criterion that will affect the unemployment count of both women and men. 

However, women tend to be excluded from the count for various reasons. Women suffer more from discrimination and from structural, social, and cultural barriers that impede them from seeking work. Also, women are often responsible for the care of children and the elderly and for household affairs. They may not be available for work during the short reference period, as they need to make arrangements before starting work. Further, women are considered to be employed when they are working part-time or in temporary jobs, despite the instability of these jobs or their active search for more secure employment.","Aggregation of urban and rural population may not add up to total population because of different country coverage. There is no consistent and universally accepted standard for distinguishing urban from rural areas, in part because of the wide variety of situations across countries.

Most countries use an urban classification related to the size or characteristics of settlements. Some define urban areas based on the presence of certain infrastructure and services. And other countries designate urban areas based on administrative arrangements. Because of national differences in the characteristics that distinguish urban from rural areas, the distinction between urban and rural population is not amenable to a single definition that would be applicable to all countries.

Estimates of the world's urban population would change significantly if China, India, and a few other populous nations were to change their definition of urban centers. 

Because the estimates of city and metropolitan area are based on national definitions of what constitutes a city or metropolitan area, cross-country comparisons should be made with caution.","Tourism can be either domestic or international. The data refers to international tourism, where the traveler's country of residence differs from the visiting country. International tourism consists of inbound (arrival) and outbound (departures) tourism.

The data are from the World Tourism Organization (WTO), a United Nations agency. The data on inbound and outbound tourists refer to the number of arrivals and departures, not to the number of people traveling. Thus a person who makes several trips to a country during a given period is counted each time as a new arrival. The data on inbound tourism show the arrivals of nonresident tourists (overnight visitors) at national borders. When data on international tourists are unavailable or incomplete, the data show the arrivals of international visitors, which include tourists, same-day visitors, cruise passengers, and crew members.

Sources and collection methods for arrivals differ across countries. In some cases data are from border statistics (police, immigration, and the like) and supplemented by border surveys. In other cases data are from tourism accommodation establishments. For some countries number of arrivals is limited to arrivals by air and for others to arrivals staying in hotels. Some countries include arrivals of nationals residing abroad while others do not. Caution should thus be used in comparing arrivals across countries.

Expenditure associated with the activity of international visitors has been traditionally identified with the travel item of the Balance of Payments (BOP): in the case of inbound tourism, those expenditures associated with inbound visitors are registered as ""credits"" in the BOP and refers to ""travel receipts"".

The 2008 International Recommendations for Tourism Statistics consider that ""tourism industries and products"" includes transport of passengers. Consequently, a better estimate of tourism-related expenditure by inbound and outbound visitors in an international scenario would be, in terms of the BOP, the value of the travel item plus that of the passenger transport item.

Nevertheless, users should be aware that BOP estimates include, in addition to expenditures associated to visitors, those related to other types of travelers (these might be substantial in some countries; for instance, long-term students or patients, border and seasonal workers, etc.). Also data on expenditure by main purpose of the trip are BOP data.",NANVAL!,"The U.S. Department of Energy's Carbon Dioxide Information Analysis Center (CDIAC) calculates annual anthropogenic emissions from data on fossil fuel consumption (from the United Nations Statistics Division's World Energy Data Set) and world cement manufacturing (from the U.S. Department of Interior's Geological Survey, USGS 2011). Although estimates of global carbon dioxide emissions are probably accurate within 10 percent (as calculated from global average fuel chemistry and use), country estimates may have larger error bounds. Trends estimated from a consistent time series tend to be more accurate than individual values.

Each year the CDIAC recalculates the entire time series since 1949, incorporating recent findings and corrections. Estimates exclude fuels supplied to ships and aircraft in international transport because of the difficulty of apportioning the fuels among benefiting countries.",string
227,Notes from original source,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,1518,1480,0.9749670619235836,2.312252964426877,10.917947417901726,False,NANVAL!,"Estimates are presented with uncertainty intervals (see footnote). When ranges are presented, the lower and higher numbers correspond to the 2.5th and 97.5th centiles of the outcome distributions (generally produced by simulations). For more detailed information, see the original source.",NANVAL!,NANVAL!,NANVAL!,string
227,General comments,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,1518,1224,0.8063241106719368,9.038208168642953,26.343251879418553,False,NANVAL!,NANVAL!,Please cite the International Telecommunication Union for third-party use of these data.,NANVAL!,NANVAL!,string
